Area_code,Area_name,Total_Population,Total_active_population,bias,Map_bias
20422, Santa María Nativitas,603,1,0.998341625,99.83416252
20423, Santa María Nduayaco,453,19,0.958057395,95.80573951
20424, Santa María Ozolotepec,3793,68,0.982072238,98.20722383
20425, Santa María Pápalo,2058,5,0.997570457,99.75704568
20426, Santa María Peñoles,8967,68,0.992416639,99.24166388
20427, Santa María Petapa,16706,112,0.993295822,99.32958219
20428, Santa María Quiegolani,2224,7,0.996852518,99.6852518
20429, Santa María Sola,1516,29,0.980870712,98.08707124
20430, Santa María Tataltepec,317,7,0.977917981,97.79179811
20431, Santa María Tecomavaca,1830,22,0.987978142,98.79781421
20432, Santa María Temaxcalapa,903,12,0.986710963,98.67109635
20433, Santa María Temaxcaltepec,2694,45,0.983296214,98.32962138
20434, Santa María Teopoxco,3985,18,0.995483061,99.54830615
20435, Santa María Tepantlali,3576,10,0.997203579,99.72035794
20436, Santa María Texcatitlán,896,4,0.995535714,99.55357143
20437, Santa María Tlahuitoltepec,9653,45,0.995338237,99.53382368
20438, Santa María Tlalixtac,1839,9,0.995106036,99.51060359
20439, Santa María Tonameca,25347,344,0.986428374,98.64283742
20440, Santa María Totolapilla,812,3,0.996305419,99.63054187
20441, Santa María Xadani,9234,118,0.987221139,98.72211393
20442, Santa María Yalina,250,2,0.992,99.2
20443, Santa María Yavesía,434,3,0.993087558,99.30875576
20444, Santa María Yolotepec,481,4,0.991683992,99.16839917
20445, Santa María Yosoyúa,1699,12,0.992937022,99.29370218
20446, Santa María Yucuhiti,6008,53,0.991178429,99.11784288
20447, Santa María Zacatepec,17100,174,0.989824561,98.98245614
20448, Santa María Zaniza,2469,53,0.978533819,97.85338194
20449, Santa María Zoquitlán,3294,133,0.959623558,95.9623558
20450, Santiago Amoltepec,13855,56,0.995958138,99.59581379
20451, Santiago Apoala,1019,2,0.998037291,99.80372915
20452, Santiago Apóstol,4421,20,0.995476137,99.54761366
20453, Santiago Astata,3918,8,0.997958142,99.79581419
20454, Santiago Atitlán,3556,10,0.997187852,99.71878515
20455, Santiago Ayuquililla,2904,21,0.992768595,99.2768595
20456, Santiago Cacaloxtepec,1667,26,0.984403119,98.44031194
20457, Santiago Camotlán,3346,20,0.994022714,99.40227137
20460, Santiago Choápam,5242,31,0.994086227,99.40862266
20458, Santiago Comaltepec,1157,2,0.998271392,99.82713915
20461, Santiago del Río,527,9,0.982922201,98.29222011
20462, Santiago Huajolotitlán,4600,47,0.989782609,98.97826087
20463, Santiago Huauclilla,525,18,0.965714286,96.57142857
20464, Santiago Ihuitlán Plumas,341,3,0.991202346,99.1202346
20465, Santiago Ixcuintepec,1636,5,0.996943765,99.69437653
20466, Santiago Ixtayutla,13880,97,0.993011527,99.30115274
20467, Santiago Jamiltepec,19112,155,0.991889912,99.18899121
20468, Santiago Jocotepec,14198,106,0.99253416,99.25341597
20469, Santiago Juxtlahuaca,34735,316,0.990902548,99.09025479
20470, Santiago Lachiguiri,4394,118,0.973145198,97.3145198
20471, Santiago Lalopa,431,3,0.993039443,99.30394432
20472, Santiago Laollaga,3361,39,0.988396311,98.83963106
20473, Santiago Laxopa,1291,93,0.92796282,92.79628195
20474, Santiago Llano Grande,3440,29,0.991569767,99.15697674
20475, Santiago Matatlán,10175,193,0.981031941,98.1031941
20476, Santiago Miltepec,421,19,0.954869359,95.48693587
20477, Santiago Minas,1327,39,0.970610399,97.06103994
20478, Santiago Nacaltepec,1599,6,0.996247655,99.62476548
20066, Santiago Niltepec,5342,35,0.993448147,99.34481468
20480, Santiago Nundiche,1351,2,0.998519615,99.85196151
20481, Santiago Nuyoó,1898,20,0.989462592,98.94625922
20482, Santiago Pinotepa Nacional,55840,580,0.989613181,98.96131805
20483, Santiago Suchilquitongo,10886,221,0.979698696,97.96986956
20484, Santiago Tamazola,4458,21,0.995289367,99.52893674
20485, Santiago Tapextla,3134,11,0.996490108,99.64901085
20487, Santiago Tenango,1966,11,0.994404883,99.4404883
20488, Santiago Tepetlapa,130,2,0.984615385,98.46153846
20489, Santiago Tetepec,4909,132,0.973110613,97.31106132
20490, Santiago Texcalcingo,2974,47,0.984196369,98.41963685
20491, Santiago Textitlán,4930,22,0.995537525,99.55375254
20492, Santiago Tilantongo,2764,31,0.98878437,98.87843705
20493, Santiago Tillo,545,4,0.99266055,99.26605505
20494, Santiago Tlazoyaltepec,6300,55,0.991269841,99.12698413
20495, Santiago Xanica,3029,7,0.997689006,99.76890063
20496, Santiago Xiacuí,1893,46,0.975699947,97.56999472
20497, Santiago Yaitepec,4233,51,0.987951807,98.79518072
20498, Santiago Yaveo,7593,138,0.981825365,98.18253655
20499, Santiago Yolomécatl,1922,42,0.978147763,97.81477627
20500, Santiago Yosondúa,7991,172,0.978475785,97.84757853
20501, Santiago Yucuyachi,998,6,0.993987976,99.3987976
20502, Santiago Zacatepec,5089,26,0.994890941,99.48909412
20503, Santiago Zoochila,425,32,0.924705882,92.47058824
20506, Santo Domingo Albarradas,798,2,0.997493734,99.74937343
20507, Santo Domingo Armenta,3155,16,0.994928685,99.49286846
20508, Santo Domingo Chihuitán,1618,30,0.981458591,98.14585909
20509, Santo Domingo de Morelos,11384,82,0.992796908,99.27969079
20505, Santo Domingo Ingenio,7681,147,0.980861867,98.08618669
20510, Santo Domingo Ixcatlán,760,4,0.994736842,99.47368421
20511, Santo Domingo Nuxaá,3335,11,0.996701649,99.67016492
20512, Santo Domingo Ozolotepec,1101,7,0.993642144,99.36421435
20513, Santo Domingo Petapa,9027,59,0.993464052,99.34640523
20514, Santo Domingo Roayaga,941,3,0.996811902,99.68119022
20515, Santo Domingo Tehuantepec,67739,730,0.989223343,98.92233425
20516, Santo Domingo Teojomulco,5260,34,0.993536122,99.35361217
20517, Santo Domingo Tepuxtepec,6029,75,0.987560126,98.75601261
20518, Santo Domingo Tlatayápam,113,1,0.991150442,99.11504425
20519, Santo Domingo Tomaltepec,3386,75,0.97784997,97.78499705
20520, Santo Domingo Tonalá,7393,36,0.995130529,99.51305289
20521, Santo Domingo Tonaltepec,250,1,0.996,99.6
20522, Santo Domingo Xagacía,1205,11,0.990871369,99.08713693
20523, Santo Domingo Yanhuitlán,1633,14,0.991426822,99.14268218
20524, Santo Domingo Yodohino,327,4,0.987767584,98.77675841
20525, Santo Domingo Zanatepec,12483,76,0.99391172,99.39117199
20530, Santo Tomás Jalieza,3923,132,0.966352281,96.63522814
20531, Santo Tomás Mazaltepec,2612,45,0.982771822,98.27718224
20532, Santo Tomás Ocotepec,4066,11,0.997294638,99.72946385
20533, Santo Tomás Tamazulapan,2726,54,0.980190756,98.01907557
20526, Santos Reyes Nopala,16688,212,0.987296261,98.72962608
20527, Santos Reyes Pápalo,2490,13,0.994779116,99.47791165
20528, Santos Reyes Tepejillo,904,6,0.993362832,99.33628319
20529, Santos Reyes Yucuná,1474,9,0.993894166,99.38941655
20537, Silacayoápam,6710,37,0.994485842,99.4485842
20538, Sitio de Xitlapehua,713,2,0.997194951,99.71949509
20539, Soledad Etla,6348,165,0.974007561,97.40075614
20031, Tamazulápam del Espíritu Santo,7185,156,0.9782881,97.82881002
20541, Tanetze de Zaragoza,1558,10,0.993581515,99.35815148
20542, Taniche,887,2,0.997745209,99.77452086
20543, Tataltepec de Valdés,6386,51,0.99201378,99.20137801
20544, Teococuilco de Marcos Pérez,1032,16,0.984496124,98.4496124
20545, Teotitlán de Flores Magón,10099,210,0.979205862,97.9205862
20546, Teotitlán del Valle,6392,82,0.987171464,98.71714643
20547, Teotongo,1005,10,0.990049751,99.00497512
20548, Tepelmeme Villa de Morelos,1960,27,0.98622449,98.62244898
20551, Tlacolula de Matamoros,30254,822,0.972830039,97.2830039
20552, Tlacotepec Plumas,410,1,0.997560976,99.75609756
20553, Tlalixtac de Cabrera,12067,204,0.98309439,98.30943897
20554, Totontepec Villa de Morelos,5904,45,0.992378049,99.23780488
20555, Trinidad Zaachila,3419,64,0.981281076,98.12810763
20557, Unión Hidalgo,14542,191,0.986865631,98.68656306
20558, Valerio Trujano,1376,8,0.994186047,99.41860465
20405, Villa de Chilapa de Díaz,1815,16,0.991184573,99.1184573
20338, Villa de Etla,10361,243,0.976546665,97.65466654
20459, Villa de Santiago Chazumba,4877,50,0.989747796,98.97477958
20540, Villa de Tamazulápam del Progreso,8326,87,0.989550805,98.95508047
20334, Villa de Tututepec,50541,447,0.991155695,99.11556954
20565, Villa de Zaachila,46464,522,0.988765496,98.87654959
20560, Villa Díaz Ordaz,6467,82,0.987320241,98.73202412
20038, Villa Hidalgo,1885,103,0.94535809,94.53580902
20277, Villa Sola de Vega,12350,113,0.990850202,99.08502024
20280, Villa Talea de Castro,2011,28,0.986076579,98.60765788
20486, Villa Tejúpam de la Unión,2419,31,0.987184787,98.71847871
20561, Yaxe,2954,17,0.994245091,99.42450914
20563, Yogana,1245,17,0.986345382,98.63453815
20564, Yutanduchi de Guerrero,1195,2,0.99832636,99.83263598
20567, Zapotitlán Lagunas,3382,27,0.992016558,99.20165582
20568, Zapotitlán Palmas,1695,41,0.975811209,97.58112094
20570, Zimatlán de Álvarez,22093,333,0.984927353,98.49273526
21001, Acajete,72894,878,0.987955113,98.79551129
21002, Acateno,9170,68,0.992584515,99.25845147
21003, Acatlán,37955,665,0.982479252,98.24792517
21004, Acatzingo,63743,634,0.99005381,99.00538098
21005, Acteopan,3070,17,0.994462541,99.44625407
21006, Ahuacatlán,14542,102,0.992985834,99.29858341
21007, Ahuatlán,3162,9,0.9971537,99.71537002
21008, Ahuazotepec,11439,187,0.983652417,98.36524172
21009, Ahuehuetitla,2207,13,0.994109651,99.41096511
21010, Ajalpan,74768,689,0.990784828,99.07848277
21011, Albino Zertuche,1885,7,0.996286472,99.62864721
21012, Aljojuca,6591,196,0.970262479,97.02624791
21013, Altepexi,22629,330,0.985416943,98.54169429
21014, Amixtlán,4812,17,0.996467165,99.64671654
21015, Amozoc,125876,2504,0.980107407,98.01074073
21016, Aquixtla,9021,71,0.992129476,99.21294757
21017, Atempan,29742,192,0.993544483,99.35444825
21018, Atexcal,3859,30,0.992225965,99.22259653
21080, Atlequizayan,2633,23,0.991264717,99.12647171
21019, Atlixco,141793,3346,0.97640222,97.64022201
21020, Atoyatempan,7704,118,0.984683281,98.46832814
21021, Atzala,1512,21,0.986111111,98.61111111
21022, Atzitzihuacán,12857,116,0.990977678,99.09776775
21023, Atzitzintla,9051,28,0.996906419,99.69064192
21024, Axutla,976,10,0.989754098,98.97540984
21025, Ayotoxco de Guerrero,8208,58,0.992933723,99.29337232
21026, Calpan,15271,188,0.987689084,98.76890839
21027, Caltepec,4128,57,0.98619186,98.61918605
21028, Camocuautla,2758,6,0.997824511,99.78245105
21099, Cañada Morelos,20659,212,0.989738129,98.97381287
21029, Caxhuacan,3811,34,0.991078457,99.10784571
21045, Chalchicomula de Sesma,47410,676,0.985741405,98.57414048
21046, Chapulco,8193,146,0.98217991,98.21799097
21047, Chiautla,21699,483,0.97774091,97.77409097
21048, Chiautzingo,22039,406,0.981578112,98.15781115
21050, Chichiquila,26928,81,0.996991979,99.69919786
21049, Chiconcuautla,17382,55,0.996835807,99.68358072
21051, Chietla,37030,517,0.986038347,98.60383473
21052, Chigmecatitlán,1215,12,0.990123457,99.01234568
21053, Chignahuapan,66464,1180,0.982246028,98.22460279
21054, Chignautla,35223,326,0.990744684,99.07446839
21055, Chila,5082,30,0.994096812,99.40968123
21056, Chila de la Sal,1317,9,0.993166287,99.3166287
21058, Chilchotla,21002,187,0.991096086,99.10960861
21059, Chinantla,2846,78,0.972593113,97.25931131
21030, Coatepec,772,4,0.994818653,99.48186528
21031, Coatzingo,2820,12,0.995744681,99.57446809
21032, Cohetzala,1382,12,0.991316932,99.1316932
21033, Cohuecan,5403,47,0.991301129,99.1301129
21034, Coronango,46836,965,0.979396191,97.9396191
21035, Coxcatlán,20653,334,0.983828015,98.38280153
21036, Coyomeapan,14806,44,0.997028232,99.70282318
21037, Coyotepec,2334,25,0.989288775,98.92887746
21038, Cuapiaxtla de Madero,10542,156,0.985202049,98.52020489
21039, Cuautempan,9837,107,0.9891227,98.91227
21040, Cuautinchán,12340,157,0.987277147,98.72771475
21041, Cuautlancingo,137435,3979,0.971048132,97.10481318
21042, Cuayuca de Andrade,3315,20,0.993966817,99.39668175
21043, Cuetzalan del Progreso,49864,398,0.99201829,99.20182897
21044, Cuyoaco,17139,231,0.986521967,98.65219674
21060, Domingo Arenas,7982,111,0.986093711,98.60937108
21061, Eloxochitlán,14461,103,0.992877394,99.28773944
21062, Epatlán,4943,33,0.993323892,99.33238924
21063, Esperanza,14766,234,0.984152783,98.41527834
21064, Francisco Z. Mena,17824,187,0.989508528,98.95085278
21065, General Felipe Ángeles,22694,154,0.993214065,99.32140654
21066, Guadalupe,6451,39,0.993954426,99.39544257
21067, Guadalupe Victoria,18784,176,0.990630324,99.06303237
21068, Hermenegildo Galeana,7011,34,0.995150478,99.51504778
21057, Honey,6687,148,0.977867504,97.78675041
21069, Huaquechula,29233,302,0.989669209,98.96692095
21070, Huatlatlauca,6111,19,0.996890853,99.68908526
21071, Huauchinango,103946,1832,0.982375464,98.23754642
21072, Huehuetla,17082,159,0.990691956,99.06919564
21073, Huehuetlán el Chico,9760,106,0.989139344,98.91393443
21150, Huehuetlán el Grande,6105,42,0.993120393,99.31203931
21074, Huejotzingo,90794,2009,0.977872987,97.78729872
21075, Hueyapan,13080,49,0.996253823,99.62538226
21076, Hueytamalco,27600,350,0.987318841,98.73188406
21077, Hueytlalpan,5951,11,0.998151571,99.81515712
21078, Huitzilan de Serdán,15928,136,0.991461577,99.14615771
21079, Huitziltepec,5782,97,0.983223798,98.3223798
21081, Ixcamilpa de Guerrero,4065,141,0.965313653,96.53136531
21082, Ixcaquixtla,8804,96,0.989095866,98.90958655
21083, Ixtacamaxtitlán,25319,627,0.975235989,97.52359888
21084, Ixtepec,6950,18,0.997410072,99.74100719
21085, Izúcar de Matamoros,82809,1123,0.986438672,98.64386721
21086, Jalpan,12050,224,0.981410788,98.14107884
21087, Jolalpan,13308,145,0.989104298,98.91042982
21088, Jonotla,4457,28,0.993717747,99.37177474
21089, Jopala,12131,105,0.991344489,99.13444893
21090, Juan C. Bonilla,23783,417,0.982466468,98.24664676
21091, Juan Galindo,9828,234,0.976190476,97.61904762
21092, Juan N. Méndez,5293,52,0.990175704,99.01757038
21095, La Magdalena Tlatlauquitepec,650,8,0.987692308,98.76923077
21093, Lafragua,7650,40,0.994771242,99.47712418
21094, Libres,37257,470,0.987384921,98.7384921
21118, Los Reyes de Juárez,30021,341,0.988641284,98.86412844
21096, Mazapiltepec de Juárez,3176,22,0.993073048,99.30730479
21097, Mixtla,2668,56,0.979010495,97.90104948
21098, Molcaxac,6668,214,0.967906419,96.79064187
21100, Naupan,9310,48,0.994844253,99.48442535
21101, Nauzontla,3317,21,0.993668978,99.3668978
21102, Nealtican,14075,121,0.991403197,99.14031972
21103, Nicolás Bravo,6644,103,0.984497291,98.44972908
21104, Nopalucan,32772,373,0.988618333,98.86183327
21105, Ocotepec,5077,38,0.992515265,99.25152649
21106, Ocoyucan,42669,947,0.977805901,97.78059012
21107, Olintla,11993,32,0.997331777,99.73317769
21108, Oriental,19903,356,0.982113249,98.21132493
21109, Pahuatlán,20274,100,0.995067574,99.50675742
21110, Palmar de Bravo,50226,559,0.988870306,98.88703062
21111, Pantepec,18528,153,0.991742228,99.1742228
21112, Petlalcingo,9350,71,0.992406417,99.24064171
21113, Piaxtla,4627,88,0.980981197,98.09811973
21114, Puebla,1692181,64086,0.962128165,96.21281648
21115, Quecholac,57992,563,0.990291764,99.02917644
21116, Quimixtlán,22855,208,0.990899147,99.08991468
21117, Rafael Lara Grajales,15952,298,0.981318957,98.13189569
21119, San Andrés Cholula,154448,5992,0.961203771,96.12037708
21120, San Antonio Cañada,5938,59,0.990063995,99.00639946
21121, San Diego la Mesa Tochimiltzingo,1270,13,0.98976378,98.97637795
21122, San Felipe Teotlalcingo,11063,126,0.988610684,98.86106843
21123, San Felipe Tepatlán,3793,6,0.998418139,99.84181387
21124, San Gabriel Chilac,15954,230,0.985583553,98.55835527
21125, San Gregorio Atzompa,9671,235,0.975700548,97.5700548
21126, San Jerónimo Tecuanipan,6597,152,0.976959224,97.69592239
21127, San Jerónimo Xayacatlán,3606,67,0.981419856,98.14198558
21128, San José Chiapa,10443,220,0.978933257,97.89332567
21129, San José Miahuatlán,14018,199,0.985803966,98.58039663
21130, San Juan Atenco,3604,25,0.993063263,99.3063263
21131, San Juan Atzompa,975,8,0.991794872,99.17948718
21132, San Martín Texmelucan,155738,3395,0.978200568,97.82005676
21133, San Martín Totoltepec,692,6,0.99132948,99.13294798
21134, San Matías Tlalancaleca,20974,282,0.986554782,98.65547821
21135, San Miguel Ixitlán,526,1,0.998098859,99.80988593
21136, San Miguel Xoxtla,12461,348,0.972072867,97.20728673
21137, San Nicolás Buenos Aires,10464,104,0.990061162,99.00611621
21138, San Nicolás de los Ranchos,11780,103,0.991256367,99.12563667
21139, San Pablo Anicano,3759,62,0.983506252,98.35062517
21140, San Pedro Cholula,138433,4234,0.969414807,96.94148072
21141, San Pedro Yeloixtlahuaca,3488,14,0.995986239,99.59862385
21142, San Salvador el Seco,30639,470,0.984660074,98.46600738
21143, San Salvador el Verde,34880,426,0.987786697,98.77866972
21144, San Salvador Huixcolotla,16790,257,0.98469327,98.46932698
21145, San Sebastián Tlacotepec,13189,84,0.993631056,99.36310562
21146, Santa Catarina Tlaltempan,749,51,0.931909212,93.19092123
21147, Santa Inés Ahuatempan,6341,117,0.981548652,98.15486516
21148, Santa Isabel Cholula,11498,91,0.99208558,99.20855801
21149, Santiago Miahuatlán,30309,349,0.988485268,98.84852684
21151, Santo Tomás Hueyotlipan,9315,127,0.986366076,98.63660762
21152, Soltepec,12631,75,0.994062228,99.40622279
21153, Tecali de Herrera,23625,284,0.987978836,98.7978836
21154, Tecamachalco,80771,1326,0.983583217,98.35832167
21155, Tecomatlán,6830,73,0.989311859,98.93118594
21156, Tehuacán,327312,7145,0.978170675,97.81706751
21157, Tehuitzingo,12672,118,0.990688131,99.06881313
21158, Tenampulco,6743,43,0.993623016,99.36230165
21159, Teopantlán,3836,18,0.995307612,99.53076121
21160, Teotlalco,3689,39,0.989428029,98.94280293
21161, Tepanco de López,22218,394,0.982266631,98.22666307
21162, Tepango de Rodríguez,4155,18,0.99566787,99.566787
21163, Tepatlaxco de Hidalgo,18854,172,0.990877267,99.08772674
21164, Tepeaca,84270,1314,0.984407262,98.44072624
21165, Tepemaxalco,1216,4,0.996710526,99.67105263
21166, Tepeojuma,8918,113,0.987328998,98.73289975
21167, Tepetzintla,10373,65,0.993733732,99.37337318
21168, Tepexco,7523,42,0.994417121,99.44171208
21169, Tepexi de Rodríguez,22331,407,0.981774215,98.17742152
21170, Tepeyahualco,19200,241,0.987447917,98.74479167
21171, Tepeyahualco de Cuauhtémoc,3851,116,0.969877954,96.98779538
21172, Tetela de Ocampo,27216,366,0.986552028,98.65520282
21173, Teteles de Ávila Castillo,6653,120,0.981963024,98.19630242
21174, Teziutlán,103583,1815,0.98247782,98.24778197
21175, Tianguismanalco,14432,178,0.987666297,98.76662971
21176, Tilapa,9664,140,0.985513245,98.5513245
21179, Tlachichuca,31639,305,0.990359999,99.03599987
21177, Tlacotepec de Benito Juárez,54757,628,0.988531147,98.85311467
21178, Tlacuilotepec,15977,94,0.994116543,99.41165425
21180, Tlahuapan,41547,782,0.981177943,98.11779431
21181, Tlaltenango,7425,74,0.99003367,99.003367
21182, Tlanepantla,5390,53,0.990166976,99.01669759
21183, Tlaola,20433,140,0.993148338,99.31483385
21184, Tlapacoya,6422,58,0.990968546,99.09685456
21185, Tlapanalá,10344,93,0.991009281,99.10092807
21186, Tlatlauquitepec,55576,711,0.987206708,98.72067079
21187, Tlaxco,4934,100,0.979732469,97.97324686
21188, Tochimilco,19315,84,0.995651048,99.56510484
21189, Tochtepec,22454,489,0.978222143,97.8222143
21190, Totoltepec de Guerrero,1187,49,0.958719461,95.87194608
21191, Tulcingo,9871,215,0.978219025,97.82190254
21192, Tuzamapan de Galeana,5924,150,0.974679271,97.46792708
21193, Tzicatlacoyan,6476,110,0.983014206,98.30142063
21194, Venustiano Carranza,28395,391,0.98622997,98.62299701
21195, Vicente Guerrero,26559,329,0.987612485,98.76124854
21196, Xayacatlán de Bravo,1570,24,0.984713376,98.47133758
21197, Xicotepec,80591,1107,0.986263975,98.62639749
21198, Xicotlán,1312,29,0.977896341,97.78963415
21199, Xiutetelco,42943,397,0.990755187,99.07551871
21200, Xochiapulco,3443,23,0.993319779,99.33197793
21201, Xochiltepec,3375,34,0.989925926,98.99259259
21202, Xochitlán de Vicente Suárez,13025,65,0.995009597,99.50095969
21203, Xochitlán Todos Santos,7178,67,0.990665924,99.06659237
21204, Yaonáhuac,7926,54,0.99318698,99.31869796
21205, Yehualtepec,26392,266,0.989921188,98.99211882
21206, Zacapala,4647,85,0.981708629,98.17086292
21207, Zacapoaxtla,57887,630,0.989116727,98.91167274
21208, Zacatlán,87361,1289,0.985245132,98.52451323
21209, Zapotitlán,8595,255,0.970331588,97.03315881
21210, Zapotitlán de Méndez,5675,55,0.99030837,99.030837
21211, Zaragoza,16752,239,0.985733047,98.57330468
21212, Zautla,20717,121,0.994159386,99.4159386
21213, Zihuateutla,11967,174,0.985460015,98.5460015
21214, Zinacatepec,18359,282,0.984639686,98.46396863
21215, Zongozotla,4539,25,0.994492179,99.44921789
21216, Zoquiapan,2452,6,0.997553018,99.75530179
21217, Zoquitlán,20335,77,0.996213425,99.62134251
22001, Amealco de Bonfil,66841,536,0.99198097,99.19809698
22003, Arroyo Seco,13142,497,0.962182316,96.21823162
22004, Cadereyta de Montes,69075,1173,0.983018458,98.30184582
22005, Colón,67121,1434,0.978635598,97.86355984
22006, Corregidora,212567,7510,0.964669963,96.46699629
22011, El Marqués,231668,7220,0.968834712,96.88347117
22007, Ezequiel Montes,45141,807,0.982122682,98.21226823
22008, Huimilpan,36808,821,0.977695066,97.76950663
22009, Jalpan de Serra,27343,386,0.985883041,98.58830414
22010, Landa de Matamoros,18794,262,0.986059381,98.60593807
22012, Pedro Escobedo,77404,1673,0.97838613,97.83861299
22013, Peñamiller,19141,415,0.978318792,97.83187921
22002, Pinal de Amoles,27365,274,0.98998721,98.99872099
22014, Querétaro,1049777,39939,0.961954777,96.19547771
22015, San Joaquín,8359,272,0.967460223,96.74602225
22016, San Juan del Río,297804,6877,0.976907631,97.69076305
22017, Tequisquiapan,72201,1584,0.978061246,97.80612457
22018, Tolimán,27916,300,0.989253475,98.92534747
23010, Bacalar,41754,974,0.976672894,97.66728936
23005, Benito Juárez,911503,30531,0.966504773,96.65047729
23001, Cozumel,88626,2812,0.968271162,96.8271162
23002, Felipe Carrillo Puerto,83990,1731,0.979390404,97.93904036
23003, Isla Mujeres,22686,1160,0.948867143,94.88671427
23006, José María Morelos,39165,862,0.977990553,97.79905528
23007, Lázaro Cárdenas,29171,741,0.97459806,97.45980597
23004, Othón P. Blanco,233648,6406,0.972582688,97.25826885
23011, Puerto Morelos,26921,1479,0.945061476,94.50614762
23008, Solidaridad,333800,12433,0.962753146,96.27531456
23009, Tulum,46721,1907,0.959183237,95.91832367
24001, Ahualulco,18974,160,0.991567408,99.1567408
24002, Alaquines,7785,58,0.992549775,99.25497752
24003, Aquismón,48359,278,0.994251329,99.42513286
24004, Armadillo de los Infante,4013,44,0.989035634,98.90356342
24053, Axtla de Terrazas,32544,242,0.992563913,99.25639135
24005, Cárdenas,18317,208,0.988644429,98.86444287
24006, Catorce,9579,108,0.988725337,98.87253367
24007, Cedral,19840,291,0.985332661,98.53326613
24008, Cerritos,22075,357,0.98382786,98.38278596
24009, Cerro de San Pedro,5050,92,0.981782178,98.17821782
24015, Charcas,21814,178,0.991840103,99.18401027
24010, Ciudad del Maíz,30320,359,0.988159631,98.81596306
24011, Ciudad Fernández,48106,885,0.981603126,98.16031264
24013, Ciudad Valles,179371,2722,0.984824749,98.48247487
24014, Coxcatlán,15660,85,0.994572158,99.45721584
24016, Ebano,40899,445,0.989119538,98.91195384
24058, El Naranjo,20959,303,0.985543203,98.55432034
24017, Guadalcázar,25119,148,0.994108046,99.41080457
24018, Huehuetlán,15334,133,0.991326464,99.13264641
24019, Lagunillas,5453,90,0.983495324,98.34953237
24020, Matehuala,102199,2504,0.975498782,97.54987818
24057, Matlapa,28996,152,0.994757898,99.47578976
24021, Mexquitic de Carmona,58469,857,0.98534266,98.53426602
24022, Moctezuma,19036,193,0.989861315,98.98613154
24023, Rayón,15301,154,0.989935298,98.99352983
24024, Rioverde,97943,2560,0.973862349,97.38623485
24025, Salinas,31107,353,0.988652072,98.86520719
24026, San Antonio,9382,134,0.985717331,98.57173311
24027, San Ciro de Acosta,10215,134,0.986882036,98.68820362
24028, San Luis Potosí,911908,29639,0.967497818,96.74978178
24029, San Martín Chalchicuautla,18468,196,0.989387048,98.93870479
24030, San Nicolás Tolentino,4779,76,0.984097091,98.40970914
24034, San Vicente Tancuayalab,14945,73,0.995115423,99.51154232
24031, Santa Catarina,12163,91,0.992518293,99.25182932
24032, Santa María del Río,39880,466,0.988314945,98.83149448
24033, Santo Domingo,10785,169,0.984330088,98.43300881
24035, Soledad de Graciano Sánchez,332072,9455,0.971527259,97.15272591
24036, Tamasopo,29184,392,0.986567982,98.65679825
24037, Tamazunchale,95037,1084,0.988593916,98.85939161
24038, Tampacán,14348,129,0.9910092,99.10091999
24039, Tampamolón Corona,13603,175,0.987135191,98.71351908
24040, Tamuín,36968,427,0.98844947,98.84494698
24012, Tancanhuitz,20300,166,0.99182266,99.18226601
24041, Tanlajás,18208,130,0.992860281,99.28602812
24042, Tanquián de Escobedo,13448,101,0.99248959,99.24895895
24043, Tierra Nueva,7966,366,0.954054733,95.40547326
24044, Vanegas,7557,63,0.991663358,99.16633585
24045, Venado,14188,90,0.993656611,99.36566112
24056, Villa de Arista,17258,168,0.990265384,99.02653842
24046, Villa de Arriaga,18206,140,0.992310227,99.23102274
24047, Villa de Guadalupe,9277,188,0.979734828,97.97348281
24048, Villa de la Paz,5298,86,0.983767459,98.37674594
24049, Villa de Ramos,38389,410,0.989319857,98.93198573
24050, Villa de Reyes,52912,623,0.988225733,98.82257333
24051, Villa Hidalgo,15458,138,0.991072584,99.10725838
24052, Villa Juárez,10304,140,0.986413043,98.64130435
24054, Xilitla,49741,304,0.993888342,99.38883416
24055, Zaragoza,27386,361,0.986818082,98.68180822
25001, Ahome,459310,8230,0.982081818,98.20818184
25002, Angostura,44093,659,0.985054317,98.5054317
25003, Badiraguato,26542,320,0.987943637,98.79436365
25007, Choix,29334,211,0.992806982,99.28069817
25004, Concordia,24899,472,0.981043415,98.10434154
25005, Cosalá,17012,120,0.992946156,99.29461557
25006, Culiacán,1003530,23607,0.97647604,97.64760396
25010, El Fuerte,96593,1012,0.98952305,98.95230503
25008, Elota,55339,472,0.991470753,99.1470753
25009, Escuinapa,59988,694,0.98843102,98.84310195
25011, Guasave,289370,4092,0.985858935,98.58589349
25012, Mazatlán,501441,10342,0.97937544,97.937544
25013, Mocorito,40358,551,0.986347193,98.63471926
25018, Navolato,149122,2641,0.982289669,98.22896689
25014, Rosario,52345,492,0.990600821,99.06008215
25015, Salvador Alvarado,79492,1436,0.981935289,98.19352891
25016, San Ignacio,19505,213,0.989079723,98.90797231
25017, Sinaloa,78670,687,0.991267319,99.12673192
26001, Aconchi,2563,25,0.990245806,99.02458057
26002, Agua Prieta,91929,1996,0.978287592,97.82875915
26003, Alamos,24976,160,0.99359385,99.35938501
26004, Altar,9492,576,0.93931732,93.93173198
26005, Arivechi,1177,3,0.997451147,99.7451147
26006, Arizpe,2788,51,0.981707317,98.17073171
